home_team_rank,away_team_rank,home_team_form,away_team_form,home_goal_diff,away_goal_diff,tournament_importance,is_neutral,h2h_points_diff,goal_diff,result
20.0,159.0,9,3,0.4,1.0,3,0,0,2,1
71.0,6.0,4,10,-0.75,1.2,3,0,0,-1,2
127.0,34.0,0,0,-5.5,-3.4,3,0,0,-4,2
45.0,33.0,2,6,-0.8,-0.4,3,0,0,-2,2
124.0,149.0,4,0,-0.6666666666666666,0.0,3,0,0,-1,2
55.0,57.0,1,6,-2.2,0.3333333333333333,3,0,0,0,0
42.0,3.0,9,10,0.2,1.4,3,0,0,-1,2
86.0,13.0,6,4,-0.2,-0.8,3,0,0,-3,2
151.0,37.0,0,4,-2.3333333333333335,-1.4,3,0,0,-4,2
116.0,5.0,0,9,-1.25,0.4,3,0,0,-4,2
39.0,25.0,7,8,0.0,0.6,3,0,0,-1,2
8.0,142.0,7,1,-0.2,-1.0,3,0,0,1,1
7.0,170.0,8,0,0.0,0.0,3,0,0,3,1
19.0,4.0,9,10,1.0,0.6,1,0,0,-1,2
43.0,16.0,7,13,0.4,1.4,3,0,0,0,0
75.0,2.0,11,11,1.0,0.6,3,0,0,0,0
79.0,84.0,5,7,0.0,0.0,3,0,0,-2,2
35.0,101.0,6,0,-0.4,-2.5,3,0,0,2,1
67.0,77.0,4,8,0.5,0.2,1,0,0,-2,2
126.0,105.0,4,5,0.3333333333333333,0.6666666666666666,1,1,0,-2,2
113.0,109.0,8,0,1.0,0.0,1,1,0,-1,2
80.0,125.0,11,1,1.0,0.0,1,1,0,0,0
113.0,80.0,8,11,0.6,1.0,1,1,0,-3,2
71.0,109.0,4,3,-0.3333333333333333,1.0,1,0,0,2,1
113.0,109.0,5,3,-0.4,-0.5,1,1,-3,-2,2
43.0,44.0,7,2,-0.2,-0.8,1,0,0,-1,2
53.0,65.0,4,4,-0.6,-0.2,1,0,3,0,0
94.0,78.0,0,1,0.0,0.0,1,0,0,-2,2
52.0,78.0,7,4,0.0,1.0,1,1,0,0,0
21.0,26.0,9,6,1.4,0.0,1,0,3,3,1
41.0,52.0,8,8,-0.2,0.2,1,0,1,0,0
109.0,92.0,6,0,0.3333333333333333,0.0,1,1,0,-2,2
94.0,110.0,0,0,-2.0,0.0,1,1,0,1,1
78.0,80.0,5,11,0.6666666666666666,1.4,1,1,0,0,0
62.0,109.0,1,6,-1.3333333333333333,-0.25,1,1,0,4,1
82.0,110.0,2,0,-1.75,-1.0,1,1,0,-1,2
78.0,131.0,6,5,0.5,0.3333333333333333,1,1,0,8,1
71.0,122.0,7,1,0.25,-1.0,1,1,0,0,0
41.0,59.0,8,1,-0.2,-1.0,1,0,0,0,0
92.0,62.0,3,4,2.0,0.0,1,1,0,-1,2
82.0,29.0,2,9,-1.6,0.0,1,1,6,-2,2
122.0,59.0,2,2,-0.6666666666666666,-0.8,1,1,0,-2,2
41.0,71.0,8,8,-0.2,0.2,1,0,0,0,0
94.0,29.0,3,9,-0.5,0.2,1,1,0,-1,2
142.0,72.0,3,4,-0.5,-0.8,3,0,0,0,0
116.0,2.0,0,11,-2.4,0.6,3,0,-3,-2,2
20.0,7.0,11,10,1.2,0.6,3,0,0,0,0
73.0,58.0,8,9,0.6,0.4,3,0,0,2,1
70.0,24.0,6,8,-0.4,0.6,3,0,0,-2,2
55.0,74.0,5,7,-0.2,0.25,1,0,0,2,1
21.0,84.0,9,0,1.8,-2.5,1,0,-6,1,1
110.0,29.0,3,12,0.0,0.6,1,1,0,-1,2
82.0,94.0,2,3,-1.2,-0.6666666666666666,1,1,0,0,0
80.0,131.0,9,5,1.0,-1.75,1,1,0,1,1
59.0,71.0,5,6,0.0,0.0,1,1,0,0,0
41.0,122.0,9,2,0.4,-1.0,1,0,0,5,1
62.0,29.0,7,12,0.2,0.6,1,1,2,2,1
78.0,59.0,9,5,2.0,0.0,1,1,0,1,1
40.0,45.0,6,6,-0.6,-0.2,3,0,0,-1,2
130.0,120.0,1,0,-1.0,-1.8,3,0,0,2,1
14.0,100.0,7,4,-0.4,-0.75,3,0,0,2,1
13.0,19.0,9,9,0.4,0.4,3,0,0,2,1
18.0,7.0,10,8,2.0,0.2,1,0,0,0,0
32.0,47.0,3,1,-1.6,-1.2,3,0,0,4,1
54.0,4.0,2,10,-1.8,0.4,1,0,0,0,0
12.0,154.0,7,0,0.2,-2.75,3,0,0,4,1
48.0,42.0,7,8,-1.0,0.6,3,0,0,0,0
66.0,35.0,2,10,-1.6,1.2,3,0,3,0,0
135.0,34.0,3,6,1.0,-0.4,3,0,0,1,1
8.0,5.0,7,9,-0.2,1.0,3,0,0,0,0
33.0,151.0,7,0,0.0,-3.0,3,0,0,1,1
17.0,133.0,6,0,0.6,-6.5,3,0,0,4,1
31.0,128.0,9,0,0.4,-5.0,3,0,0,4,1
11.0,3.0,7,10,-0.2,1.2,3,0,-3,2,1
39.0,37.0,7,9,0.25,0.4,3,0,0,5,1
79.0,69.0,5,11,-0.2,1.0,3,0,0,0,0
62.0,78.0,10,11,1.2,2.2,1,1,0,2,1
50.0,125.0,2,2,0.0,0.0,2,0,0,0,0
25.0,89.0,7,6,-0.4,1.3333333333333333,2,0,0,4,1
84.0,46.0,0,4,-2.0,-0.6,2,0,0,2,1
153.0,49.0,3,9,-0.6666666666666666,-0.4,2,0,0,1,1
118.0,107.0,0,1,-2.0,0.0,2,0,0,3,1
61.0,111.0,4,6,-0.6,1.5,2,0,0,2,1
106.0,150.0,0,3,-1.0,-0.3333333333333333,2,0,0,2,1
64.0,112.0,8,1,0.2,0.0,2,0,0,1,1
114.0,55.0,1,7,-0.6666666666666666,0.2,2,0,0,2,1
65.0,36.0,5,9,0.0,-0.2,1,0,0,-1,2
80.0,55.0,11,4,1.2,-0.4,1,0,0,-1,2
80.0,55.0,8,7,0.6,0.0,1,0,-3,1,1
119.0,48.0,0,0,-2.6,-2.0,1,0,0,-7,2
27.0,90.0,9,3,0.0,0.0,1,0,-3,1,1
54.0,53.0,5,7,0.0,0.0,1,0,0,1,1
47.0,45.0,8,9,1.4,0.0,1,1,0,-1,2
49.0,63.0,6,6,-0.8,-0.2,2,0,0,2,1
54.0,60.0,8,6,0.4,0.0,1,0,1,2,1
84.0,47.0,3,7,0.5,1.2,1,1,0,1,1
65.0,27.0,10,12,0.8,0.6,1,1,0,-1,2
72.0,119.0,3,0,-1.2,-3.4,1,0,-3,0,0
54.0,27.0,10,12,0.8,0.4,1,0,0,0,0
65.0,84.0,7,6,0.0,0.6666666666666666,1,1,0,0,0
47.0,60.0,6,6,1.0,0.0,1,1,0,1,1
33.0,29.0,1,5,-0.8,-1.0,1,0,0,0,0
60.0,65.0,3,7,-0.6,0.0,1,1,-3,2,1
54.0,47.0,8,6,0.4,-0.4,1,0,3,2,1
27.0,84.0,10,7,0.2,0.5,1,1,0,2,1
24.0,115.0,7,1,0.2,-1.5,2,0,0,5,1
137.0,128.0,2,4,-1.4,0.5,2,0,0,0,0
60.0,27.0,5,10,-0.2,0.4,1,1,0,-1,2
8.0,42.0,9,6,0.8,0.4,3,0,0,1,1
90.0,114.0,6,3,0.0,0.0,2,0,0,2,1
101.0,58.0,3,3,-0.75,0.0,2,0,0,0,0
54.0,84.0,10,7,0.8,0.0,1,0,0,0,0
79.0,145.0,1,3,-1.8,1.5,2,0,0,3,1
49.0,116.0,9,6,0.4,0.3333333333333333,2,0,0,0,0
98.0,63.0,3,6,0.5,-0.2,2,0,0,1,1
138.0,153.0,6,3,-0.25,-0.75,2,0,-6,0,0
30.0,94.0,8,4,0.4,0.0,2,0,0,0,0
65.0,47.0,4,3,-0.6,-1.0,1,1,-1,0,0
25.0,41.0,8,6,0.4,-0.6,3,0,0,1,1
81.0,119.0,6,1,0.0,-3.0,3,0,0,3,1
84.0,60.0,5,4,-0.4,-0.4,1,1,0,0,0
139.0,90.0,4,3,0.0,-0.3333333333333333,1,0,0,-1,2
156.0,72.0,0,4,-3.0,-0.8,3,0,0,-1,2
113.0,4.0,0,8,-2.3333333333333335,0.2,3,0,0,-1,2
150.0,51.0,0,5,-2.0,-1.2,3,1,0,-2,2
121.0,10.0,4,8,-0.25,0.2,3,0,3,-4,2
16.0,124.0,7,6,-0.4,1.0,3,0,0,3,1
46.0,9.0,7,7,0.0,0.4,1,0,1,-3,2
75.0,141.0,4,4,-0.8,-0.3333333333333333,3,0,-1,2,1
17.0,12.0,11,9,2.4,1.4,1,0,0,1,1
48.0,132.0,3,0,-0.2,-4.75,3,0,0,5,1
106.0,40.0,4,6,-1.0,-0.4,3,0,0,5,1
31.0,134.0,6,0,-0.4,-5.666666666666667,3,0,0,2,1
2.0,67.0,11,11,0.8,1.6,3,0,0,-1,2
47.0,27.0,4,13,-0.6,1.0,1,1,0,-2,2
5.0,32.0,10,11,1.2,1.8,3,0,0,0,0
39.0,11.0,6,7,-0.4,0.8,3,0,1,-4,2
36.0,19.0,7,9,0.0,0.8,3,0,0,0,0
28.0,14.0,9,9,0.8,1.8,3,0,0,0,0
73.0,61.0,9,9,0.8,0.4,3,0,0,-1,2
6.0,13.0,10,12,1.0,1.0,3,0,3,3,1
3.0,52.0,9,3,0.8,-1.6,3,0,0,2,1
7.0,45.0,9,9,0.2,0.0,3,0,0,1,1
54.0,65.0,11,5,1.0,-0.4,1,0,0,2,1
79.0,20.0,4,9,-1.0,1.2,2,0,0,1,1
50.0,69.0,7,7,-0.8,0.0,1,0,-1,1,1
28.0,26.0,3,6,-1.6,-0.4,1,1,0,-1,2
5.0,41.0,12,6,1.6,1.0,1,0,-3,2,1
90.0,85.0,6,9,-0.25,0.4,1,0,3,-1,2
97.0,170.0,4,0,-0.6,-2.5,1,1,0,2,1
64.0,28.0,3,2,-1.25,-1.8,1,0,0,0,0
88.0,95.0,5,6,0.0,0.25,1,0,0,2,1
90.0,97.0,6,7,-0.4,0.0,1,0,3,-1,2
27.0,33.0,13,5,1.2,-0.2,1,0,3,-2,2
85.0,97.0,9,10,0.4,0.4,1,1,6,0,0
27.0,33.0,10,8,0.6,0.4,1,0,0,-1,2
151.0,18.0,0,7,-2.0,0.6,3,1,0,-2,2
109.0,93.0,0,7,-2.0,0.8,3,0,0,-1,2
41.0,133.0,6,0,0.8,-4.75,3,0,0,3,1
50.0,11.0,10,9,0.0,0.8,3,0,3,0,0
78.0,10.0,3,8,-1.2,0.8,3,0,0,-1,2
19.0,59.0,8,2,0.6,-2.0,1,0,0,4,1
121.0,4.0,6,10,-0.3333333333333333,0.4,3,0,0,-3,2
6.0,129.0,8,0,1.0,-2.0,3,0,-3,5,1
48.0,7.0,10,9,1.2,-0.2,3,0,0,-1,2
40.0,17.0,6,9,-1.0,0.2,3,0,0,-3,2
29.0,55.0,8,4,0.4,0.0,1,0,0,1,1
22.0,5.0,6,12,-0.2,1.6,3,0,0,-3,2
27.0,63.0,9,4,0.4,-0.25,1,0,0,-2,2
28.0,88.0,2,8,-1.8,0.6,1,0,0,0,0
4.0,109.0,10,0,0.8,-1.8,3,0,-3,1,1
32.0,30.0,9,10,0.8,1.0,3,0,0,1,1
21.0,158.0,11,0,0.8,-2.8,3,0,0,8,1
4.0,48.0,8,7,0.4,0.8,1,0,0,2,1
52.0,137.0,10,3,0.6,-1.2,1,0,-2,0,0
127.0,66.0,5,6,0.3333333333333333,-0.2,1,0,0,0,0
52.0,137.0,8,4,0.4,-0.4,1,0,-1,0,0
27.0,21.0,6,9,-0.4,1.2,1,0,0,1,1
66.0,76.0,7,10,0.0,0.4,1,0,2,2,1
52.0,137.0,6,4,0.2,-0.4,1,0,0,-1,2
30.0,22.0,10,10,0.6,1.4,1,0,3,2,1
151.0,119.0,0,1,0.0,-2.8,1,0,0,1,1
36.0,12.0,9,6,1.2,0.4,1,1,0,-3,2
27.0,15.0,6,8,-0.4,0.8,1,0,0,-2,2
145.0,52.0,4,6,-0.6,0.2,2,0,0,-2,2
50.0,30.0,6,10,-0.2,0.6,2,0,0,0,0
57.0,22.0,4,7,-0.2,0.6,2,0,0,1,1
106.0,94.0,7,6,0.25,0.6666666666666666,2,0,0,1,1
31.0,82.0,3,3,-1.2,-1.0,2,0,0,0,0
115.0,74.0,1,10,-2.6666666666666665,0.6,2,0,0,1,1
66.0,123.0,7,7,0.2,-0.2,2,0,0,3,1
36.0,10.0,6,9,0.4,1.0,1,1,0,-4,2
27.0,14.0,3,9,-1.2,0.0,1,0,0,-2,2
116.0,93.0,3,11,-0.5,1.2,2,0,0,2,1
86.0,137.0,9,7,0.8,0.2,2,0,0,0,0
146.0,21.0,3,9,0.0,1.2,2,0,0,-3,2
14.0,15.0,9,11,0.2,1.4,1,1,0,0,0
12.0,10.0,6,9,0.4,1.0,1,1,3,0,0
14.0,10.0,10,7,0.4,0.8,1,1,0,2,1
15.0,12.0,9,7,1.2,0.6,1,1,0,0,0
6.0,19.0,8,7,1.6,0.4,1,0,0,-1,2
2.0,37.0,12,9,1.6,-0.8,1,0,0,0,0
74.0,57.0,7,6,-0.4,0.0,2,0,0,1,1
93.0,22.0,8,7,0.2,1.2,2,0,0,0,0
145.0,106.0,4,10,-0.8,0.4,2,0,0,-1,2
115.0,116.0,4,6,-1.75,0.0,2,0,0,2,1
26.0,114.0,9,1,0.0,-0.5,2,0,0,2,1
127.0,50.0,6,4,0.25,-0.6,2,0,0,0,0
94.0,123.0,6,4,0.25,-1.0,2,0,0,2,1
51.0,31.0,1,4,-1.2,-0.2,2,0,3,3,1
67.0,28.0,4,12,-0.6,1.8,1,0,0,-1,2
63.0,20.0,2,13,-1.4,2.4,1,0,0,0,0
30.0,137.0,11,7,1.0,0.2,2,0,0,1,1
15.0,37.0,9,7,1.2,-1.0,1,1,0,1,1
119.0,8.0,1,11,-2.6,1.2,1,1,0,-7,2
67.0,8.0,4,13,-0.2,2.6,1,0,0,-2,2
28.0,11.0,15,9,2.4,0.8,1,0,0,1,1
30.0,127.0,11,7,0.8,0.2,2,0,0,0,0
58.0,17.0,8,12,0.2,1.4,1,0,0,-1,2
10.0,16.0,7,9,0.8,0.6,1,0,-3,3,1
42.0,128.0,11,0,0.8,-2.6,1,0,0,2,1
58.0,36.0,8,5,0.2,-0.4,1,0,-2,1,1
67.0,119.0,4,1,-0.4,-3.6,1,0,3,2,1
9.0,18.0,10,11,1.8,1.4,1,0,0,1,1
91.0,38.0,6,9,0.0,1.8,1,0,0,1,1
48.0,11.0,4,6,0.2,0.0,1,0,0,0,0
91.0,38.0,9,9,0.2,2.4,1,0,3,0,0
98.0,36.0,3,4,-0.3333333333333333,-0.6,1,0,0,-3,2
108.0,42.0,3,13,-1.0,1.8,1,0,0,0,0
107.0,100.0,0,0,0.0,0.0,1,0,0,3,1
1.0,44.0,11,3,1.0,-0.4,1,0,0,5,1
86.0,127.0,3,0,-1.2,-2.8,3,0,0,-1,2
8.0,19.0,8,13,1.6,2.4,1,0,0,-1,2
2.0,5.0,13,13,1.8,1.2,1,0,-1,0,0
92.0,37.0,3,6,-0.6,0.0,1,0,0,1,1
42.0,37.0,13,3,1.8,-1.2,1,1,0,-1,2
108.0,42.0,4,10,-0.8,0.8,1,0,1,0,0
35.0,51.0,1,5,-0.8,-0.2,1,0,0,2,1
70.0,4.0,6,12,0.0,1.4,1,0,0,0,0
34.0,46.0,9,7,1.4,1.0,1,0,0,3,1
26.0,11.0,15,12,1.8,0.4,1,0,0,0,0
63.0,74.0,2,4,-1.6,-1.0,1,0,0,2,1
96.0,82.0,2,0,0.0,0.0,1,1,0,2,1
44.0,17.0,3,10,-1.2,2.2,1,0,3,1,1
49.0,40.0,5,11,0.4,1.0,1,0,0,1,1
116.0,92.0,4,5,-0.8,-0.4,1,0,0,-5,2
116.0,96.0,3,5,-1.8,0.6666666666666666,1,0,0,0,0
84.0,175.0,0,0,-1.0,0.0,1,0,0,0,0
116.0,82.0,1,0,-2.2,-2.0,1,0,0,1,1
96.0,92.0,6,7,0.5,0.6,1,1,0,2,1
32.0,61.0,10,9,0.6,0.0,1,0,0,3,1
92.0,82.0,7,0,0.4,-1.5,1,1,0,-1,2
16.0,36.0,12,4,1.0,-1.4,1,0,0,1,1
35.0,55.0,4,6,-0.2,0.2,1,0,3,3,1
149.0,120.0,10,7,1.0,0.4,1,0,11,0,0
64.0,81.0,13,6,1.8,0.2,3,0,0,4,1
3.0,119.0,8,1,0.6,-2.6,3,0,-6,3,1
142.0,133.0,5,4,-1.6,-0.25,1,1,-3,-2,2
159.0,133.0,1,4,-0.5,-0.25,1,1,0,1,1
117.0,155.0,4,0,0.0,-2.0,2,0,0,3,1
132.0,28.0,0,7,0.0,1.2,1,0,0,0,0
106.0,110.0,0,6,-1.8,-1.0,3,0,0,3,1
52.0,74.0,3,4,-1.0,-1.2,3,0,0,5,1
1.0,53.0,11,3,1.4,-2.3333333333333335,1,0,-3,0,0
14.0,45.0,9,6,0.2,-1.2,3,0,-3,2,1
70.0,15.0,4,10,-0.4,0.6,3,0,0,0,0
34.0,123.0,9,4,1.6,-1.0,3,0,0,2,1
20.0,36.0,8,4,1.0,-1.2,1,0,0,0,0
98.0,5.0,7,11,0.6,1.0,3,0,0,-2,2
63.0,11.0,5,13,-0.8,1.0,3,0,-3,0,0
10.0,50.0,12,3,2.0,-1.8,3,0,-4,0,0
40.0,18.0,10,9,0.8,0.6,3,0,-3,0,0
61.0,64.0,6,15,-0.8,2.6,3,0,3,0,0
127.0,6.0,3,13,-2.4,2.8,3,0,0,-2,2
9.0,38.0,11,7,1.4,-0.2,1,1,0,-1,2
142.0,159.0,4,4,-2.0,0.0,1,1,0,2,1
8.0,86.0,5,2,0.6,-1.4,3,0,0,4,1
12.0,32.0,6,13,0.0,1.4,3,0,0,1,1
17.0,30.0,7,7,1.0,0.6,3,0,-1,0,0
135.0,46.0,0,4,-4.4,-0.6,3,0,3,-2,2
44.0,148.0,5,0,-1.0,-2.0,3,0,0,3,1
89.0,119.0,6,0,0.4,-3.2,3,0,0,3,1
2.0,23.0,11,3,1.6,-1.0,3,0,-3,0,0
143.0,116.0,6,4,0.3333333333333333,-1.8,1,0,3,0,0
49.0,4.0,7,10,0.6,0.6,3,0,0,1,1
81.0,3.0,5,10,-0.6,1.2,3,0,0,-2,2
149.0,120.0,8,7,0.8,0.4,1,0,9,3,1
116.0,133.0,5,4,-1.2,-0.4,1,1,-3,0,0
143.0,142.0,7,4,0.25,-1.8,1,0,0,1,1
113.0,28.0,0,5,0.0,0.4,1,0,0,-1,2
67.0,147.0,6,0,-0.8,0.0,1,0,0,7,1
155.0,117.0,0,7,-2.5,0.75,2,0,3,-4,2
143.0,116.0,10,6,0.4,-0.8,1,0,4,1,1
48.0,121.0,5,3,-0.4,-3.0,1,0,3,0,0
36.0,76.0,5,5,-0.2,0.0,1,0,-3,1,1
54.0,97.0,5,7,-0.2,-1.0,2,0,-1,2,1
28.0,102.0,5,5,-0.4,-0.4,2,0,-1,2,1
99.0,51.0,6,2,0.0,-0.8,2,0,2,-1,2
71.0,25.0,7,12,-0.4,0.8,2,0,0,1,1
73.0,65.0,8,10,0.2,0.6,2,0,5,2,1
21.0,67.0,9,9,1.0,0.8,2,0,3,1,1
56.0,146.0,7,1,0.4,-1.2,2,0,-3,5,1
35.0,101.0,7,6,0.6,-0.2,2,0,3,0,0
91.0,55.0,9,5,0.6,-0.4,2,0,3,1,1
122.0,93.0,4,10,-1.2,0.4,2,0,3,0,0
80.0,115.0,9,5,0.8,0.0,2,0,2,0,0
28.0,24.0,8,11,0.4,0.8,1,0,6,1,1
76.0,38.0,5,7,0.0,-0.4,1,0,3,6,1
43.0,42.0,6,6,-1.6,-1.0,1,0,0,0,0
102.0,69.0,1,7,-1.0,-0.6,2,0,3,-2,2
50.0,79.0,5,7,-0.4,0.4,2,0,3,4,1
67.0,26.0,7,11,-0.2,0.8,2,0,3,-1,2
93.0,51.0,8,10,0.0,1.8,2,0,3,3,1
147.0,84.0,1,12,-2.0,1.0,2,0,3,-3,2
97.0,66.0,6,8,-1.4,0.2,2,0,3,0,0
109.0,24.0,5,8,0.0,0.4,2,0,-1,1,1
59.0,114.0,4,5,-0.6,-0.8,2,0,3,2,1
40.0,71.0,4,4,-0.2,-0.8,2,0,3,0,0
107.0,53.0,4,7,-0.8,0.2,2,0,-1,-2,2
34.0,44.0,10,8,1.0,0.4,3,0,3,1,1
144.0,3.0,4,9,-0.75,1.0,3,0,0,-2,2
47.0,156.0,6,0,0.8,-3.8,3,0,-3,7,1
148.0,10.0,0,8,-2.2,0.2,3,1,3,-3,2
120.0,88.0,4,1,-1.0,-2.2,3,0,0,0,0
21.0,65.0,4,5,-0.8,-0.2,3,0,0,2,1
56.0,81.0,13,6,1.8,0.4,3,0,0,2,1
30.0,7.0,11,7,2.0,1.4,3,0,-1,2,1
115.0,82.0,0,4,-3.2,-1.0,3,0,3,-1,2
136.0,40.0,0,7,-4.8,0.2,3,0,3,-4,2
18.0,38.0,9,7,0.6,-0.4,3,0,-1,4,1
100.0,99.0,6,3,0.2,-0.4,3,0,-3,2,1
4.0,49.0,13,3,1.4,-1.8,3,0,0,0,0
23.0,17.0,13,5,1.0,0.4,3,0,3,-3,2
57.0,5.0,5,7,-0.8,0.0,3,0,3,1,1
11.0,14.0,13,13,2.4,2.4,3,0,0,1,1
73.0,54.0,4,4,-1.6,-1.4,3,0,3,-1,2
60.0,2.0,7,12,-0.4,1.6,3,0,0,-1,2
112.0,13.0,6,12,-1.4,1.4,3,0,3,-3,2
6.0,113.0,15,3,3.2,-2.0,3,0,-3,5,1
134.0,30.0,0,8,-3.4,1.0,3,0,0,-2,2
12.0,37.0,11,7,0.8,-0.2,3,0,-3,-1,2
58.0,59.0,4,6,-0.8,-0.2,1,0,0,1,1
17.0,136.0,8,0,1.2,-4.2,3,0,0,3,1
38.0,30.0,6,11,-1.2,1.4,1,0,0,0,0
62.0,8.0,4,10,-1.0,1.6,1,0,0,0,0
79.0,149.0,6,0,-0.4,-7.0,1,0,0,3,1
55.0,101.0,5,6,-0.4,0.25,1,0,0,0,0
46.0,1.0,5,11,0.0,1.4,1,0,0,-1,2
61.0,24.0,4,10,-1.0,0.0,1,0,0,1,1
34.0,23.0,8,13,0.8,1.0,1,0,-1,0,0
76.0,116.0,4,0,-1.4,-3.2,1,0,-2,2,1
116.0,61.0,0,7,-2.2,-0.4,1,1,3,-7,2
35.0,31.0,6,8,-0.4,1.0,1,0,0,0,0
76.0,61.0,6,7,-1.0,0.8,1,0,3,2,1
67.0,52.0,2,7,-1.4,-0.6,1,0,0,2,1
161.0,127.0,0,3,-1.0,0.0,2,0,0,2,1
62.0,31.0,5,6,-0.4,0.2,1,1,0,-1,2
49.0,52.0,4,7,-1.8,-0.8,1,1,0,1,1
161.0,175.0,3,1,0.5,0.0,2,0,0,-3,2
137.0,134.0,0,0,-4.0,-2.6,3,0,0,3,1
102.0,56.0,7,6,0.2,-0.2,1,1,0,1,1
4.0,26.0,15,9,3.4,0.4,1,0,0,1,1
175.0,127.0,4,3,1.5,-0.6666666666666666,2,1,0,9,1
67.0,49.0,4,7,-1.0,-1.4,1,0,0,-1,2
35.0,62.0,7,5,0.4,-0.4,1,0,0,3,1
8.0,69.0,8,7,1.0,1.2,1,0,3,1,1
38.0,14.0,7,8,0.4,0.2,1,0,3,-1,2
6.0,42.0,4,4,-0.4,-1.2,3,0,-3,0,0
55.0,71.0,9,6,0.6,0.0,2,0,-1,0,0
21.0,35.0,6,10,0.0,1.2,1,0,0,1,1
156.0,10.0,0,13,-4.8,2.0,3,0,3,0,0
16.0,76.0,10,6,1.8,-0.8,3,0,-3,1,1
94.0,70.0,3,4,-1.2,-0.6,2,0,3,1,1
82.0,56.0,11,3,1.0,-0.8,2,0,-1,1,1
148.0,115.0,1,2,-2.2,-1.4,2,0,-7,0,0
1.0,6.0,11,5,1.4,0.0,1,1,-2,1,1
67.0,30.0,4,10,-0.8,0.2,1,0,0,-2,2
62.0,29.0,4,9,-1.0,0.6,1,1,0,3,1
96.0,23.0,7,13,-0.8,1.0,2,0,3,-2,2
54.0,77.0,10,12,1.4,1.2,2,0,3,0,0
102.0,105.0,9,5,0.4,-0.2,2,0,-1,2,1
138.0,68.0,3,9,-0.75,1.2,2,0,3,-3,2
81.0,25.0,6,5,-0.2,-0.2,2,0,-1,-1,2
1.0,35.0,11,7,1.4,0.4,1,1,0,3,1
113.0,7.0,4,6,-1.0,1.0,3,0,0,1,1
12.0,5.0,12,11,1.6,1.2,3,0,3,1,1
67.0,30.0,4,13,-0.8,1.0,1,0,-3,-3,2
14.0,66.0,11,5,1.0,-0.4,3,0,-1,4,1
137.0,31.0,3,8,-2.6,0.4,3,0,3,-2,2
61.0,84.0,7,5,1.0,0.0,3,0,-3,1,1
112.0,22.0,3,11,-2.6,1.4,3,0,0,1,1
114.0,101.0,3,3,-2.2,-0.4,3,0,3,-1,2
52.0,76.0,4,6,-1.2,-0.6,3,0,0,-1,2
4.0,89.0,15,2,3.4,-1.2,3,0,-3,2,1
36.0,39.0,12,7,1.2,-1.0,3,0,0,5,1
11.0,46.0,8,4,0.6,-0.2,3,0,2,1,1
134.0,15.0,0,8,-2.4,1.0,3,0,3,-7,2
3.0,133.0,9,4,1.0,-1.0,3,0,-3,1,1
43.0,93.0,1,9,-2.2,0.8,3,0,3,-1,2
21.0,6.0,8,2,0.2,-0.6,1,0,0,0,0
103.0,58.0,7,5,0.2,-0.4,1,0,-1,0,0
150.0,106.0,8,3,0.8,3.0,1,0,0,1,1
72.0,62.0,7,4,0.2,-0.6,1,1,0,-1,2
6.0,35.0,2,7,-0.6,0.0,1,1,0,0,0
21.0,1.0,8,13,0.2,2.0,1,0,0,-2,2
116.0,84.0,0,4,-3.2,-0.2,3,0,3,-2,2
38.0,24.0,7,7,0.4,-0.4,3,0,3,1,1
57.0,30.0,4,15,-1.75,1.6,1,1,0,-1,2
42.0,53.0,5,7,-1.0,-0.6,3,0,0,1,1
10.0,40.0,11,9,1.2,2.8,3,0,0,-2,2
74.0,51.0,7,13,-0.4,1.8,3,0,3,1,1
62.0,29.0,7,6,0.0,-0.2,1,1,3,1,1
10.0,100.0,8,5,0.4,0.0,1,0,1,1,1
23.0,18.0,12,5,0.8,0.2,1,1,3,1,1
58.0,27.0,8,6,0.2,-0.4,1,0,0,1,1
124.0,62.0,4,6,-1.6,-0.2,1,0,2,-2,2
42.0,100.0,10,4,-0.6,-0.2,1,0,0,-1,2
14.0,2.0,8,12,0.2,1.4,1,0,3,-1,2
108.0,25.0,3,15,1.0,1.6,1,1,0,-1,2
58.0,27.0,8,6,0.2,0.0,1,0,3,1,1
5.0,2.0,8,15,0.4,1.8,1,1,3,2,1
7.0,23.0,8,12,0.4,0.6,1,1,1,0,0
42.0,25.0,7,15,-1.0,1.6,1,0,0,0,0
100.0,108.0,6,3,0.0,0.3333333333333333,1,1,0,1,1
14.0,5.0,5,8,-0.2,0.6,1,0,0,-1,2
58.0,27.0,10,3,0.4,-0.4,1,0,6,-1,2
7.0,18.0,6,5,0.0,0.2,1,1,1,1,1
75.0,41.0,10,4,1.0,-0.2,1,0,0,2,1
36.0,108.0,5,3,-0.2,0.0,1,0,0,7,1
73.0,39.0,4,7,0.6,-1.0,1,0,0,1,1
36.0,108.0,7,3,1.2,-1.4,1,0,3,0,0
1.0,29.0,13,12,1.4,1.8,1,0,0,1,1
10.0,58.0,10,9,0.6,0.2,1,0,2,2,1
100.0,76.0,8,9,0.2,0.2,1,0,0,1,1
73.0,62.0,6,9,0.8,0.6,1,0,-1,3,1
49.0,121.0,8,3,0.2,-2.2,1,0,0,2,1
36.0,124.0,8,4,1.4,-1.2,3,0,3,3,1
7.0,100.0,8,10,0.2,0.4,3,1,0,-1,2
1.0,76.0,15,9,1.6,0.2,3,1,3,1,1
23.0,73.0,13,9,1.0,1.6,3,1,6,0,0
